rlat,rlon,block,block1,block2,block3,block4
0.1,-1.4,15,15,14,21,20
0.12,-1.4,15,15,14,21,20
0.14,-1.4,15,15,14,21,20
0.16,-1.4,15,15,14,21,20
0.18,-1.4,15,15,14,21,20
0.2,-1.4,15,15,14,21,20
0.22,-1.4,15,15,14,21,20
0.24,-1.4,21,21,15,20,14
0.26,-1.4,21,21,20,15,14
0.28,-1.4,21,21,20,15,14
0.3,-1.4,21,21,20,15,14
0.32,-1.4,21,21,20,15,14
0.34,-1.4,21,21,20,15,14
0.36,-1.4,21,21,20,15,14
0.38,-1.4,21,21,20,15,14
0.4,-1.4,21,21,20,15,14
0.42,-1.4,21,21,20,27,26
0.44,-1.4,21,21,20,27,26
0.46,-1.4,21,21,20,27,26
0.48,-1.4,21,21,20,27,26
0.5,-1.4,21,21,20,27,26
0.52,-1.4,21,21,20,27,26
0.54,-1.4,21,21,20,27,26
0.56,-1.4,21,21,20,27,26
0.58,-1.4,21,21,20,27,26
0.6,-1.4,21,21,20,27,26
0.62,-1.4,21,21,20,27,26
0.64,-1.4,21,21,27,20,26
0.66,-1.4,21,21,27,26,20
0.68,-1.4,21,21,27,26,20
0.7,-1.4,21,21,27,26,20
0.72,-1.4,27,27,26,21,20
0.74,-1.4,27,27,26,21,20
0.76,-1.4,27,27,26,21,20
0.78,-1.4,27,27,26,21,20
0.8,-1.4,27,27,26,21,20
0.82,-1.4,27,27,26,21,20
0.84,-1.4,27,27,26,21,20
0.86,-1.4,27,27,26,21,20
0.88,-1.4,27,27,26,21,20
0.9,-1.4,27,27,26,21,20
0.92,-1.4,27,27,26,21,20
0.94,-1.4,27,27,26,21,20
-1.2,-1.38,3,3,2,4,9
-1.18,-1.38,3,3,2,4,9
-1.16,-1.38,3,3,2,9,4
-1.14,-1.38,3,3,2,9,8
-1.12,-1.38,3,3,2,9,8
-1.1,-1.38,3,3,2,9,8
-1.08,-1.38,3,3,2,9,8
-1.06,-1.38,3,3,2,9,8
-1.04,-1.38,3,3,2,9,8
-1.02,-1.38,3,3,2,9,8
-1.0,-1.38,3,3,2,9,8
-0.98,-1.38,3,3,2,9,8
-0.96,-1.38,3,3,2,9,8
-0.94,-1.38,3,3,2,9,8
-0.92,-1.38,3,3,2,9,8
-0.9,-1.38,3,3,2,9,8
-0.88,-1.38,3,3,2,9,8
-0.86,-1.38,3,3,2,9,8
-0.84,-1.38,3,3,2,9,8
-0.82,-1.38,3,3,2,9,8
-0.8,-1.38,3,3,2,9,8
-0.78,-1.38,3,3,2,9,8
-0.76,-1.38,3,3,2,9,8
-0.74,-1.38,3,3,9,2,8
-0.72,-1.38,9,9,3,8,2
-0.7,-1.38,9,9,3,8,2
-0.68,-1.38,9,9,8,3,2
-0.66,-1.38,9,9,8,3,2
-0.64,-1.38,9,9,8,3,2
-0.62,-1.38,9,9,8,3,2
-0.6,-1.38,9,9,8,3,2
-0.58,-1.38,9,9,8,3,2
-0.56,-1.38,9,9,8,3,2
-0.54,-1.38,9,9,8,3,2
-0.52,-1.38,9,9,8,3,2
-0.5,-1.38,9,9,8,3,15
-0.48,-1.38,9,9,8,15,3
-0.46,-1.38,9,9,8,15,14
-0.44,-1.38,9,9,8,15,14
-0.42,-1.38,9,9,8,15,14
-0.4,-1.38,9,9,8,15,14
-0.38,-1.38,9,9,8,15,14
-0.36,-1.38,9,9,8,15,14
-0.34,-1.38,9,9,8,15,14
-0.32,-1.38,9,9,8,15,14
-0.3,-1.38,9,9,8,15,14
-0.28,-1.38,9,9,8,15,14
-0.26,-1.38,9,9,15,8,14
-0.24,-1.38,15,15,9,14,8
-0.22,-1.38,15,15,9,14,8
-0.2,-1.38,15,15,14,9,8
-0.18,-1.38,15,15,14,9,8
-0.16,-1.38,15,15,14,9,8
-0.14,-1.38,15,15,14,9,8
-0.12,-1.38,15,15,14,9,8
-0.1,-1.38,15,15,14,9,8
-0.08,-1.38,15,15,14,9,8
-0.06,-1.38,15,15,14,9,8
-0.04,-1.38,15,15,14,9,8
-0.02,-1.38,15,15,14,9,21
0.0,-1.38,15,15,14,21,9
0.02,-1.38,15,15,14,21,20
0.04,-1.38,15,15,14,21,20
0.06,-1.38,15,15,14,21,20
0.08,-1.38,15,15,14,21,20
0.1,-1.38,15,15,14,21,20
0.12,-1.38,15,15,14,21,20
0.14,-1.38,15,15,14,21,20
0.16,-1.38,15,15,14,21,20
0.18,-1.38,15,15,14,21,20
0.2,-1.38,15,15,14,21,20
0.22,-1.38,15,15,21,14,20
0.24,-1.38,21,21,15,20,14
0.26,-1.38,21,21,15,20,14
0.28,-1.38,21,21,20,15,14
0.3,-1.38,21,21,20,15,14
0.32,-1.38,21,21,20,15,14
0.34,-1.38,21,21,20,15,14
0.36,-1.38,21,21,20,15,14
0.38,-1.38,21,21,20,15,14
0.4,-1.38,21,21,20,15,27
0.42,-1.38,21,21,20,27,15
0.44,-1.38,21,21,20,27,26
0.46,-1.38,21,21,20,27,26
0.48,-1.38,21,21,20,27,26
0.5,-1.38,21,21,20,27,26
0.52,-1.38,21,21,20,27,26
0.54,-1.38,21,21,20,27,26
0.56,-1.38,21,21,20,27,26
0.58,-1.38,21,21,20,27,26
0.6,-1.38,21,21,20,27,26
0.62,-1.38,21,21,27,20,26
0.64,-1.38,21,21,27,20,26
0.66,-1.38,21,21,27,26,20
0.68,-1.38,21,21,27,26,20
0.7,-1.38,21,21,27,26,20
0.72,-1.38,27,27,26,21,20
0.74,-1.38,27,27,26,21,20
0.76,-1.38,27,27,26,21,20
0.78,-1.38,27,27,26,21,20
0.8,-1.38,27,27,26,21,20
0.82,-1.38,27,27,26,21,20
0.84,-1.38,27,27,26,21,20
0.86,-1.38,27,27,26,21,20
0.88,-1.38,27,27,26,21,20
0.9,-1.38,27,27,26,21,20
0.92,-1.38,27,27,26,21,20
0.94,-1.38,27,27,26,21,20
-1.2,-1.36,3,3,2,4,9
-1.18,-1.36,3,3,2,4,9
-1.16,-1.36,3,3,2,4,9
-1.14,-1.36,3,3,2,9,4
-1.12,-1.36,3,3,2,9,4
-1.1,-1.36,3,3,2,9,8
-1.08,-1.36,3,3,2,9,8
-1.06,-1.36,3,3,2,9,8
-1.04,-1.36,3,3,2,9,8
-1.02,-1.36,3,3,2,9,8
-1.0,-1.36,3,3,2,9,8
-0.98,-1.36,3,3,2,9,8
-0.96,-1.36,3,3,2,9,8
-0.94,-1.36,3,3,2,9,8
-0.92,-1.36,3,3,2,9,8
-0.9,-1.36,3,3,2,9,8
-0.88,-1.36,3,3,2,9,8
-0.86,-1.36,3,3,2,9,8
-0.84,-1.36,3,3,2,9,8
-0.82,-1.36,3,3,2,9,8
-0.8,-1.36,3,3,2,9,8
-0.78,-1.36,3,3,2,9,8
-0.76,-1.36,3,3,9,2,8
-0.74,-1.36,3,3,9,2,8
-0.72,-1.36,9,9,3,8,2
-0.7,-1.36,9,9,3,8,2
-0.68,-1.36,9,9,3,8,2
-0.66,-1.36,9,9,8,3,2
-0.64,-1.36,9,9,8,3,2
-0.62,-1.36,9,9,8,3,2
-0.6,-1.36,9,9,8,3,2
-0.58,-1.36,9,9,8,3,2
-0.56,-1.36,9,9,8,3,2
-0.54,-1.36,9,9,8,3,2
-0.52,-1.36,9,9,8,3,2
-0.5,-1.36,9,9,8,3,15
-0.48,-1.36,9,9,8,15,3
-0.46,-1.36,9,9,8,15,14
-0.44,-1.36,9,9,8,15,14
-0.42,-1.36,9,9,8,15,14
-0.4,-1.36,9,9,8,15,14
-0.38,-1.36,9,9,8,15,14
-0.36,-1.36,9,9,8,15,14
-0.34,-1.36,9,9,8,15,14
-0.32,-1.36,9,9,8,15,14
-0.3,-1.36,9,9,8,15,14
-0.28,-1.36,9,9,15,8,14
-0.26,-1.36,9,9,15,8,14
-0.24,-1.36,15,15,9,14,8
-0.22,-1.36,15,15,9,14,8
-0.2,-1.36,15,15,9,14,8
-0.18,-1.36,15,15,14,9,8
-0.16,-1.36,15,15,14,9,8
-0.14,-1.36,15,15,14,9,8
-0.12,-1.36,15,15,14,9,8
-0.1,-1.36,15,15,14,9,8
-0.08,-1.36,15,15,14,9,8
-0.06,-1.36,15,15,14,9,8
-0.04,-1.36,15,15,14,9,8
-0.02,-1.36,15,15,14,9,21
0.0,-1.36,15,15,14,21,9
0.02,-1.36,15,15,14,21,20
0.04,-1.36,15,15,14,21,20
0.06,-1.36,15,15,14,21,20
0.08,-1.36,15,15,14,21,20
0.1,-1.36,15,15,14,21,20
0.12,-1.36,15,15,14,21,20
0.14,-1.36,15,15,14,21,20
0.16,-1.36,15,15,14,21,20
0.18,-1.36,15,15,14,21,20
0.2,-1.36,15,15,21,14,20
0.22,-1.36,15,15,21,14,20
0.24,-1.36,21,21,15,20,14
0.26,-1.36,21,21,15,20,14
0.28,-1.36,21,21,15,20,14
0.3,-1.36,21,21,20,15,14
0.32,-1.36,21,21,20,15,14
0.34,-1.36,21,21,20,15,14
0.36,-1.36,21,21,20,15,14
0.38,-1.36,21,21,20,15,14
0.4,-1.36,21,21,20,15,27
0.42,-1.36,21,21,20,27,15
0.44,-1.36,21,21,20,27,26
0.46,-1.36,21,21,20,27,26
0.48,-1.36,21,21,20,27,26
0.5,-1.36,21,21,20,27,26
0.52,-1.36,21,21,20,27,26
0.54,-1.36,21,21,20,27,26
0.56,-1.36,21,21,20,27,26
0.58,-1.36,21,21,20,27,26
0.6,-1.36,21,21,27,20,26
0.62,-1.36,21,21,27,20,26
0.64,-1.36,21,21,27,20,26
0.66,-1.36,21,21,27,26,20
0.68,-1.36,21,21,27,26,20
0.7,-1.36,21,21,27,26,20
0.72,-1.36,27,27,26,21,20
0.74,-1.36,27,27,26,21,20
0.76,-1.36,27,27,26,21,20
0.78,-1.36,27,27,26,21,20
0.8,-1.36,27,27,26,21,20
0.82,-1.36,27,27,26,21,20
0.84,-1.36,27,27,26,21,20
0.86,-1.36,27,27,26,21,20
0.88,-1.36,27,27,26,21,20
0.9,-1.36,27,27,26,21,20
0.92,-1.36,27,27,26,21,20
0.94,-1.36,27,27,26,21,20
-1.2,-1.34,3,3,2,4,9
-1.18,-1.34,3,3,2,4,9
-1.16,-1.34,3,3,2,4,9
-1.14,-1.34,3,3,2,9,4
-1.12,-1.34,3,3,2,9,4
-1.1,-1.34,3,3,2,9,4
-1.08,-1.34,3,3,2,9,4
-1.06,-1.34,3,3,2,9,8
-1.04,-1.34,3,3,2,9,8
-1.02,-1.34,3,3,2,9,8
-1.0,-1.34,3,3,2,9,8
-0.98,-1.34,3,3,2,9,8
-0.96,-1.34,3,3,2,9,8
-0.94,-1.34,3,3,2,9,8
-0.92,-1.34,3,3,2,9,8
-0.9,-1.34,3,3,2,9,8
-0.88,-1.34,3,3,2,9,8
-0.86,-1.34,3,3,2,9,8
-0.84,-1.34,3,3,2,9,8
-0.82,-1.34,3,3,2,9,8
-0.8,-1.34,3,3,2,9,8
-0.78,-1.34,3,3,9,2,8
-0.76,-1.34,3,3,9,2,8
-0.74,-1.34,3,3,9,2,8
-0.72,-1.34,9,9,3,8,2
-0.7,-1.34,9,9,3,8,2
-0.68,-1.34,9,9,3,8,2
-0.66,-1.34,9,9,3,8,2
-0.64,-1.34,9,9,8,3,2
-0.62,-1.34,9,9,8,3,2
-0.6,-1.34,9,9,8,3,2
-0.58,-1.34,9,9,8,3,2
-0.56,-1.34,9,9,8,3,2
-0.54,-1.34,9,9,8,3,2
-0.52,-1.34,9,9,8,3,15
-0.5,-1.34,9,9,8,3,15
-0.48,-1.34,9,9,8,15,3
-0.46,-1.34,9,9,8,15,3
-0.44,-1.34,9,9,8,15,14
-0.42,-1.34,9,9,8,15,14
-0.4,-1.34,9,9,8,15,14
-0.38,-1.34,9,9,8,15,14
-0.36,-1.34,9,9,8,15,14
-0.34,-1.34,9,9,8,15,14
-0.32,-1.34,9,9,8,15,14
-0.3,-1.34,9,9,15,8,14
-0.28,-1.34,9,9,15,8,14
-0.26,-1.34,9,9,15,8,14
-0.24,-1.34,15,15,9,14,8
-0.22,-1.34,15,15,9,14,8
-0.2,-1.34,15,15,9,14,8
-0.18,-1.34,15,15,9,14,8
-0.16,-1.34,15,15,14,9,8
-0.14,-1.34,15,15,14,9,8
-0.12,-1.34,15,15,14,9,8
-0.1,-1.34,15,15,14,9,8
-0.08,-1.34,15,15,14,9,8
-0.06,-1.34,15,15,14,9,8
-0.04,-1.34,15,15,14,9,21
-0.02,-1.34,15,15,14,9,21
0.0,-1.34,15,15,14,21,9
0.02,-1.34,15,15,14,21,9
0.04,-1.34,15,15,14,21,20
0.06,-1.34,15,15,14,21,20
0.08,-1.34,15,15,14,21,20
0.1,-1.34,15,15,14,21,20
0.12,-1.34,15,15,14,21,20
0.14,-1.34,15,15,14,21,20
0.16,-1.34,15,15,14,21,20
0.18,-1.34,15,15,21,14,20
0.2,-1.34,15,15,21,14,20
0.22,-1.34,15,15,21,14,20
0.24,-1.34,21,21,15,20,14
0.26,-1.34,21,21,15,20,14
0.28,-1.34,21,21,15,20,14
0.3,-1.34,21,21,15,20,14
0.32,-1.34,21,21,20,15,14
0.34,-1.34,21,21,20,15,14
0.36,-1.34,21,21,20,15,14
0.38,-1.34,21,21,20,15,27
0.4,-1.34,21,21,20,15,27
0.42,-1.34,21,21,20,27,15
0.44,-1.34,21,21,20,27,15
0.46,-1.34,21,21,20,27,26
0.48,-1.34,21,21,20,27,26
0.5,-1.34,21,21,20,27,26
0.52,-1.34,21,21,20,27,26
0.54,-1.34,21,21,20,27,26
0.56,-1.34,21,21,27,20,26
0.58,-1.34,21,21,27,20,26
0.6,-1.34,21,21,27,20,26
0.62,-1.34,21,21,27,20,26
0.64,-1.34,21,21,27,20,26
0.66,-1.34,21,21,27,26,20
0.68,-1.34,21,21,27,26,20
0.7,-1.34,21,21,27,26,20
0.72,-1.34,27,27,21,26,20
0.74,-1.34,27,27,21,26,20
0.76,-1.34,27,27,26,21,20
0.78,-1.34,27,27,26,21,20
0.8,-1.34,27,27,26,21,20
0.82,-1.34,27,27,26,21,20
0.84,-1.34,27,27,26,21,20
0.86,-1.34,27,27,26,21,20
0.88,-1.34,27,27,26,21,20
0.9,-1.34,27,27,26,21,20
0.92,-1.34,27,27,26,21,20
0.94,-1.34,27,27,26,21,20
-1.2,-1.32,3,3,2,4,9
-1.18,-1.32,3,3,2,4,9
-1.16,-1.32,3,3,2,4,9
-1.14,-1.32,3,3,2,4,9
-1.12,-1.32,3,3,2,4,9
-1.1,-1.32,3,3,2,9,4
-1.08,-1.32,3,3,2,9,4
-1.06,-1.32,3,3,2,9,4
-1.04,-1.32,3,3,2,9,4
-1.02,-1.32,3,3,2,9,8
-1.0,-1.32,3,3,2,9,8
-0.98,-1.32,3,3,2,9,8
-0.96,-1.32,3,3,2,9,8
-0.94,-1.32,3,3,2,9,8
-0.92,-1.32,3,3,2,9,8
-0.9,-1.32,3,3,2,9,8
-0.88,-1.32,3,3,2,9,8
-0.86,-1.32,3,3,2,9,8
-0.84,-1.32,3,3,2,9,8
-0.82,-1.32,3,3,2,9,8
-0.8,-1.32,3,3,9,2,8
-0.78,-1.32,3,3,9,2,8
-0.76,-1.32,3,3,9,2,8
-0.74,-1.32,3,3,9,2,8
-0.72,-1.32,9,9,3,8,2
-0.7,-1.32,9,9,3,8,2
-0.68,-1.32,9,9,3,8,2
-0.66,-1.32,9,9,3,8,2
-0.64,-1.32,9,9,3,8,2
-0.62,-1.32,9,9,8,3,2
-0.6,-1.32,9,9,8,3,2
-0.58,-1.32,9,9,8,3,2
-0.56,-1.32,9,9,8,3,2
-0.54,-1.32,9,9,8,3,2
-0.52,-1.32,9,9,8,3,15
-0.5,-1.32,9,9,8,3,15
-0.48,-1.32,9,9,8,15,3
-0.46,-1.32,9,9,8,15,3
-0.44,-1.32,9,9,8,15,14
-0.42,-1.32,9,9,8,15,14
-0.4,-1.32,9,9,8,15,14
-0.38,-1.32,9,9,8,15,14
-0.36,-1.32,9,9,8,15,14
-0.34,-1.32,9,9,8,15,14
-0.32,-1.32,9,9,15,8,14
-0.3,-1.32,9,9,15,8,14
-0.28,-1.32,9,9,15,8,14
-0.26,-1.32,9,9,15,8,14
-0.24,-1.32,15,15,9,14,8
-0.22,-1.32,15,15,9,14,8
-0.2,-1.32,15,15,9,14,8
-0.18,-1.32,15,15,9,14,8
-0.16,-1.32,15,15,9,14,8
-0.14,-1.32,15,15,14,9,8
-0.12,-1.32,15,15,14,9,8
-0.1,-1.32,15,15,14,9,8
-0.08,-1.32,15,15,14,9,8
-0.06,-1.32,15,15,14,9,8
-0.04,-1.32,15,15,14,9,21
-0.02,-1.32,15,15,14,9,21
0.0,-1.32,15,15,14,21,9
0.02,-1.32,15,15,14,21,9
0.04,-1.32,15,15,14,21,20
0.06,-1.32,15,15,14,21,20
0.08,-1.32,15,15,14,21,20
0.1,-1.32,15,15,14,21,20
0.12,-1.32,15,15,14,21,20
0.14,-1.32,15,15,14,21,20
0.16,-1.32,15,15,21,14,20
0.18,-1.32,15,15,21,14,20
0.2,-1.32,15,15,21,14,20
0.22,-1.32,15,15,21,14,20
0.24,-1.32,21,21,15,20,14
0.26,-1.32,21,21,15,20,14
0.28,-1.32,21,21,15,20,14
0.3,-1.32,21,21,15,20,14
0.32,-1.32,21,21,15,20,14
0.34,-1.32,21,21,20,15,14
0.36,-1.32,21,21,20,15,27
0.38,-1.32,21,21,20,15,27
0.4,-1.32,21,21,20,15,27
0.42,-1.32,21,21,20,27,15
0.44,-1.32,21,21,20,27,15
0.46,-1.32,21,21,20,27,15
0.48,-1.32,21,21,20,27,26
0.5,-1.32,21,21,20,27,26
0.52,-1.32,21,21,20,27,26
0.54,-1.32,21,21,27,20,26
0.56,-1.32,21,21,27,20,26
0.58,-1.32,21,21,27,20,26
0.6,-1.32,21,21,27,20,26
0.62,-1.32,21,21,27,20,26
0.64,-1.32,21,21,27,20,26
0.66,-1.32,21,21,27,26,20
0.68,-1.32,21,21,27,26,20
0.7,-1.32,21,21,27,26,20
0.72,-1.32,27,27,21,26,20
0.74,-1.32,27,27,21,26,20
0.76,-1.32,27,27,21,26,20
0.78,-1.32,27,27,26,21,20
0.8,-1.32,27,27,26,21,20
0.82,-1.32,27,27,26,21,20
0.84,-1.32,27,27,26,21,20
0.86,-1.32,27,27,26,21,20
0.88,-1.32,27,27,26,21,20
0.9,-1.32,27,27,26,21,20
0.92,-1.32,27,27,26,21,20
0.94,-1.32,27,27,26,21,20
-1.2,-1.3,3,3,2,4,9
-1.18,-1.3,3,3,2,4,9
-1.16,-1.3,3,3,2,4,9
-1.14,-1.3,3,3,2,4,9
-1.12,-1.3,3,3,2,4,9
-1.1,-1.3,3,3,2,9,4
-1.08,-1.3,3,3,2,9,4
-1.06,-1.3,3,3,2,9,4
-1.04,-1.3,3,3,2,9,4
-1.02,-1.3,3,3,2,9,4
-1.0,-1.3,3,3,2,9,4
-0.98,-1.3,3,3,2,9,8
-0.96,-1.3,3,3,2,9,8
-0.94,-1.3,3,3,2,9,8
-0.92,-1.3,3,3,2,9,8
-0.9,-1.3,3,3,2,9,8
-0.88,-1.3,3,3,2,9,8
-0.86,-1.3,3,3,2,9,8
-0.84,-1.3,3,3,2,9,8
-0.82,-1.3,3,3,9,2,8
-0.8,-1.3,3,3,9,2,8
-0.78,-1.3,3,3,9,2,8
-0.76,-1.3,3,3,9,2,8
-0.74,-1.3,3,3,9,2,8
-0.72,-1.3,9,9,3,8,2
-0.7,-1.3,9,9,3,8,2
-0.68,-1.3,9,9,3,8,2
-0.66,-1.3,9,9,3,8,2
-0.64,-1.3,9,9,3,8,2
-0.62,-1.3,9,9,3,8,2
-0.6,-1.3,9,9,8,3,2
-0.58,-1.3,9,9,8,3,2
-0.56,-1.3,9,9,8,3,2
-0.54,-1.3,9,9,8,3,15
-0.52,-1.3,9,9,8,3,15
-0.5,-1.3,9,9,8,3,15
-0.48,-1.3,9,9,8,15,3
-0.46,-1.3,9,9,8,15,3
-0.44,-1.3,9,9,8,15,3
-0.42,-1.3,9,9,8,15,14
-0.4,-1.3,9,9,8,15,14
-0.38,-1.3,9,9,8,15,14
-0.36,-1.3,9,9,8,15,14
-0.34,-1.3,9,9,15,8,14
-0.32,-1.3,9,9,15,8,14
-0.3,-1.3,9,9,15,8,14
-0.28,-1.3,9,9,15,8,14
-0.26,-1.3,9,9,15,8,14
-0.24,-1.3,15,15,9,14,8
-0.22,-1.3,15,15,9,14,8
-0.2,-1.3,15,15,9,14,8
-0.18,-1.3,15,15,9,14,8
-0.16,-1.3,15,15,9,14,8
-0.14,-1.3,15,15,9,14,8
-0.12,-1.3,15,15,14,9,8
-0.1,-1.3,15,15,14,9,8
-0.08,-1.3,15,15,14,9,8
-0.06,-1.3,15,15,14,9,21
-0.04,-1.3,15,15,14,9,21
-0.02,-1.3,15,15,14,9,21
0.0,-1.3,15,15,14,21,9
0.02,-1.3,15,15,14,21,9
0.04,-1.3,15,15,14,21,9
0.06,-1.3,15,15,14,21,20
0.08,-1.3,15,15,14,21,20
0.1,-1.3,15,15,14,21,20
0.12,-1.3,15,15,14,21,20
0.14,-1.3,15,15,21,14,20
0.16,-1.3,15,15,21,14,20
0.18,-1.3,15,15,21,14,20
0.2,-1.3,15,15,21,14,20
0.22,-1.3,15,15,21,14,20
0.24,-1.3,21,21,15,20,14
0.26,-1.3,21,21,15,20,14
0.28,-1.3,21,21,15,20,14
0.3,-1.3,21,21,15,20,14
0.32,-1.3,21,21,15,20,14
0.34,-1.3,21,21,15,20,14
0.36,-1.3,21,21,20,15,27
0.38,-1.3,21,21,20,15,27
0.4,-1.3,21,21,20,15,27
0.42,-1.3,21,21,20,27,15
0.44,-1.3,21,21,20,27,15
0.46,-1.3,21,21,20,27,15
0.48,-1.3,21,21,20,27,26
0.5,-1.3,21,21,20,27,26
0.52,-1.3,21,21,27,20,26
0.54,-1.3,21,21,27,20,26
0.56,-1.3,21,21,27,20,26
0.58,-1.3,21,21,27,20,26
0.6,-1.3,21,21,27,20,26
0.62,-1.3,21,21,27,20,26
0.64,-1.3,21,21,27,20,26
0.66,-1.3,21,21,27,26,20
0.68,-1.3,21,21,27,26,20
0.7,-1.3,21,21,27,26,20
0.72,-1.3,27,27,21,26,20
0.74,-1.3,27,27,21,26,20
0.76,-1.3,27,27,21,26,20
0.78,-1.3,27,27,21,26,20
0.8,-1.3,27,27,26,21,20
0.82,-1.3,27,27,26,21,20
0.84,-1.3,27,27,26,21,20
0.86,-1.3,27,27,26,21,20
0.88,-1.3,27,27,26,21,20
0.9,-1.3,27,27,26,21,20
0.92,-1.3,27,27,26,21,20
0.94,-1.3,27,27,26,21,20
-1.2,-1.28,3,3,2,4,9
-1.18,-1.28,3,3,2,4,9
-1.16,-1.28,3,3,2,4,9
-1.14,-1.28,3,3,2,4,9
-1.12,-1.28,3,3,2,4,9
-1.1,-1.28,3,3,2,4,9
-1.08,-1.28,3,3,2,4,9
-1.06,-1.28,3,3,2,9,4
-1.04,-1.28,3,3,2,9,4
-1.02,-1.28,3,3,2,9,4
-1.0,-1.28,3,3,2,9,4
-0.98,-1.28,3,3,2,9,4
-0.96,-1.28,3,3,2,9,4
-0.94,-1.28,3,3,2,9,8
-0.92,-1.28,3,3,2,9,8
-0.9,-1.28,3,3,2,9,8
-0.88,-1.28,3,3,2,9,8
-0.86,-1.28,3,3,2,9,8
-0.84,-1.28,3,3,9,2,8
-0.82,-1.28,3,3,9,2,8
-0.8,-1.28,3,3,9,2,8
-0.78,-1.28,3,3,9,2,8
-0.76,-1.28,3,3,9,2,8
-0.74,-1.28,3,3,9,2,8
-0.72,-1.28,9,9,3,8,2
-0.7,-1.28,9,9,3,8,2
-0.68,-1.28,9,9,3,8,2
-0.66,-1.28,9,9,3,8,2
-0.64,-1.28,9,9,3,8,2
-0.62,-1.28,9,9,3,8,2
-0.6,-1.28,9,9,3,8,2
-0.58,-1.28,9,9,8,3,2
-0.56,-1.28,9,9,8,3,2
-0.54,-1.28,9,9,8,3,15
-0.52,-1.28,9,9,8,3,15
-0.5,-1.28,9,9,8,3,15
-0.48,-1.28,9,9,8,15,3
-0.46,-1.28,9,9,8,15,3
-0.44,-1.28,9,9,8,15,3
-0.42,-1.28,9,9,8,15,14
-0.4,-1.28,9,9,8,15,14
-0.38,-1.28,9,9,8,15,14
-0.36,-1.28,9,9,15,8,14
-0.34,-1.28,9,9,15,8,14
-0.32,-1.28,9,9,15,8,14
-0.3,-1.28,9,9,15,8,14
-0.28,-1.28,9,9,15,8,14
-0.26,-1.28,9,9,15,8,14
-0.24,-1.28,15,15,9,14,8
-0.22,-1.28,15,15,9,14,8
-0.2,-1.28,15,15,9,14,8
-0.18,-1.28,15,15,9,14,8
-0.16,-1.28,15,15,9,14,8
-0.14,-1.28,15,15,9,14,8
-0.12,-1.28,15,15,9,14,8
-0.1,-1.28,15,15,14,9,8
-0.08,-1.28,15,15,14,9,8
-0.06,-1.28,15,15,14,9,21
-0.04,-1.28,15,15,14,9,21
-0.02,-1.28,15,15,14,9,21
0.0,-1.28,15,15,14,21,9
0.02,-1.28,15,15,14,21,9
0.04,-1.28,15,15,14,21,9
0.06,-1.28,15,15,14,21,20
0.08,-1.28,15,15,14,21,20
0.1,-1.28,15,15,14,21,20
0.12,-1.28,15,15,21,14,20
0.14,-1.28,15,15,21,14,20
0.16,-1.28,15,15,21,14,20
0.18,-1.28,15,15,21,14,20
0.2,-1.28,15,15,21,14,20
0.22,-1.28,15,15,21,14,20
0.24,-1.28,21,21,15,20,14
0.26,-1.28,21,21,15,20,14
0.28,-1.28,21,21,15,20,14
0.3,-1.28,21,21,15,20,14
0.32,-1.28,21,21,15,20,14
0.34,-1.28,21,21,15,20,27
0.36,-1.28,21,21,15,20,27
0.38,-1.28,21,21,20,15,27
0.4,-1.28,21,21,20,15,27
0.42,-1.28,21,21,20,27,15
0.44,-1.28,21,21,20,27,15
0.46,-1.28,21,21,20,27,15
0.48,-1.28,21,21,27,20,15
0.5,-1.28,21,21,27,20,26
0.52,-1.28,21,21,27,20,26
0.54,-1.28,21,21,27,20,26
0.56,-1.28,21,21,27,20,26
0.58,-1.28,21,21,27,20,26
0.6,-1.28,21,21,27,20,26
0.62,-1.28,21,21,27,20,26
0.64,-1.28,21,21,27,20,26
0.66,-1.28,21,21,27,26,20
0.68,-1.28,21,21,27,26,20
0.7,-1.28,21,21,27,26,20
0.72,-1.28,27,27,21,26,20
0.74,-1.28,27,27,21,26,20
0.76,-1.28,27,27,21,26,20
0.78,-1.28,27,27,21,26,20
0.8,-1.28,27,27,21,26,20
0.82,-1.28,27,27,21,26,20
0.84,-1.28,27,27,26,21,20
0.86,-1.28,27,27,26,21,20
0.88,-1.28,27,27,26,21,20
0.9,-1.28,27,27,26,21,20
0.92,-1.28,27,27,26,21,20
0.94,-1.28,27,27,26,21,20
-1.2,-1.26,3,3,2,4,9
-1.18,-1.26,3,3,2,4,9
-1.16,-1.26,3,3,2,4,9
-1.14,-1.26,3,3,2,4,9
-1.12,-1.26,3,3,2,4,9
-1.1,-1.26,3,3,2,4,9
-1.08,-1.26,3,3,2,4,9
-1.06,-1.26,3,3,2,9,4
-1.04,-1.26,3,3,2,9,4
-1.02,-1.26,3,3,2,9,4
-1.0,-1.26,3,3,2,9,4
-0.98,-1.26,3,3,2,9,4
-0.96,-1.26,3,3,2,9,4
-0.94,-1.26,3,3,2,9,4
-0.92,-1.26,3,3,2,9,4
-0.9,-1.26,3,3,2,9,8
-0.88,-1.26,3,3,2,9,8
-0.86,-1.26,3,3,9,2,8
-0.84,-1.26,3,3,9,2,8
-0.82,-1.26,3,3,9,2,8
-0.8,-1.26,3,3,9,2,8
-0.78,-1.26,3,3,9,2,8
-0.76,-1.26,3,3,9,2,8
-0.74,-1.26,3,3,9,2,8
